"","summary.mean","summary.se_mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.n_eff","summary.Rhat","c_summary.mean.chain.1","c_summary.sd.chain.1","c_summary.2.5..chain.1","c_summary.25..chain.1","c_summary.50..chain.1","c_summary.75..chain.1","c_summary.97.5..chain.1"
"phi[13,3]",0.136520565889523,0.0023779487667102,0.0728377103186762,0.0141663973240079,0.0823753071281008,0.13138197732518,0.184894698459013,0.290138733875031,938.22625811593,0.999059486177744,0.136520565889523,0.0728377103186762,0.0141663973240079,0.0823753071281008,0.13138197732518,0.184894698459013,0.290138733875031
"phi[14,1]",0.121780582150002,0.00269511300080978,0.0839893182957303,0.00440651107047473,0.052641071000259,0.110260691845811,0.175879615670754,0.307122840181019,971.167531728589,0.999110187426474,0.121780582150002,0.0839893182957303,0.00440651107047473,0.052641071000259,0.110260691845811,0.175879615670754,0.307122840181019
"phi[14,2]",0.513252308500276,0.00329692005449042,0.103491174534391,0.308900651121956,0.4395366528679,0.515689982681303,0.581945506838643,0.725218360774682,985.348362403424,0.999835494851852,0.513252308500276,0.103491174534391,0.308900651121956,0.4395366528679,0.515689982681303,0.581945506838643,0.725218360774682
"phi[14,3]",0.364967109349721,0.0031348895145711,0.0914968273967378,0.196735643423095,0.305032782018662,0.360687279229309,0.424424466029898,0.544809353392749,851.858757100619,1.00079500322864,0.364967109349721,0.0914968273967378,0.196735643423095,0.305032782018662,0.360687279229309,0.424424466029898,0.544809353392749
"phi[15,1]",0.389240367704794,0.00469308854579174,0.148408490655493,0.108919952022274,0.283405376876138,0.383173480963817,0.491954339105503,0.684998176355862,1000,0.999065082432817,0.389240367704794,0.148408490655493,0.108919952022274,0.283405376876138,0.383173480963817,0.491954339105503,0.684998176355862
"phi[15,2]",0.313556158738979,0.00392232761817384,0.124034890028126,0.0931075851034376,0.226052277282984,0.304809361147683,0.393225256569165,0.566916997162074,1000,0.999018828608878,0.313556158738979,0.124034890028126,0.0931075851034376,0.226052277282984,0.304809361147683,0.393225256569165,0.566916997162074
"phi[15,3]",0.297203473556227,0.00437884339619711,0.1384711864917,0.0498264445522503,0.193594054007331,0.292304351940958,0.385105709018225,0.585462828780306,1000,0.99902197915225,0.297203473556227,0.1384711864917,0.0498264445522503,0.193594054007331,0.292304351940958,0.385105709018225,0.585462828780306
"phi[16,1]",0.361165499336273,0.00523102056848873,0.165419394836132,0.0589077811847209,0.240933552706424,0.35076453513715,0.476350047047357,0.700764912428781,1000,1.00011031123845,0.361165499336273,0.165419394836132,0.0589077811847209,0.240933552706424,0.35076453513715,0.476350047047357,0.700764912428781
"phi[16,2]",0.20279390468867,0.00408953725582103,0.121352578662407,0.0115200270988218,0.105372190460261,0.19671623800548,0.290504771017457,0.4572969640082,880.541198685577,1.00077291061078,0.20279390468867,0.121352578662407,0.0115200270988218,0.105372190460261,0.19671623800548,0.290504771017457,0.4572969640082
"phi[16,3]",0.436040595975057,0.00495089913345354,0.156561177274671,0.126744889225898,0.327576851420753,0.440528716387897,0.537173323486204,0.734090780363089,1000,1.00361129348591,0.436040595975057,0.156561177274671,0.126744889225898,0.327576851420753,0.440528716387897,0.537173323486204,0.734090780363089
"phi[17,1]",0.186242973849833,0.00423135847721772,0.125852261269834,0.0111145439886637,0.084105503784567,0.166793412141731,0.273479347135562,0.457447374496858,884.631513857922,0.999007101295506,0.186242973849833,0.125852261269834,0.0111145439886637,0.084105503784567,0.166793412141731,0.273479347135562,0.457447374496858
"phi[17,2]",0.425255497010893,0.00405692731294716,0.128291306106597,0.190773014099948,0.336473003104485,0.424587760039122,0.51343404525789,0.673461797318558,1000,0.999036660977345,0.425255497010893,0.128291306106597,0.190773014099948,0.336473003104485,0.424587760039122,0.51343404525789,0.673461797318558
"phi[17,3]",0.388501529139274,0.00465864524690391,0.141094103775751,0.10786202828706,0.291896052516631,0.387409095248488,0.488477231815218,0.651863677435727,917.272660921615,0.999009007715319,0.388501529139274,0.141094103775751,0.10786202828706,0.291896052516631,0.387409095248488,0.488477231815218,0.651863677435727
"Delta_C[1]",1.07976368785106,0.00752753492656112,0.238041555344015,0.596287339124695,0.921958248194841,1.08379675296831,1.24038080095803,1.52424986800228,1000,0.999421456148045,1.07976368785106,0.238041555344015,0.596287339124695,0.921958248194841,1.08379675296831,1.24038080095803,1.52424986800228
"Delta_C[2]",1.06528785276401,0.00609111846867064,0.192618078589162,0.695723461148889,0.940631085636944,1.06708888648914,1.18656677734687,1.45733006309964,1000,1.00330871330806,1.06528785276401,0.192618078589162,0.695723461148889,0.940631085636944,1.06708888648914,1.18656677734687,1.45733006309964
"Delta_C[3]",1.15181735438213,0.00605815215302849,0.19157559215423,0.775982899812151,1.02056138329106,1.15851554911457,1.2780336587448,1.51206648394842,1000,0.999728203181768,1.15181735438213,0.19157559215423,0.775982899812151,1.02056138329106,1.15851554911457,1.2780336587448,1.51206648394842
"Delta_C[4]",1.64595577267504,0.0069271628856541,0.219056124416515,1.12284547412622,1.51551563332347,1.67090350395153,1.81283046916553,1.9784119531354,1000,1.0004055767051,1.64595577267504,0.219056124416515,1.12284547412622,1.51551563332347,1.67090350395153,1.81283046916553,1.9784119531354
"Delta_C[5]",1.56549205699969,0.0116280738264631,0.367711980922128,0.699740895449398,1.35698018960847,1.67065537611086,1.85015222824074,1.98654072825122,1000,0.999313738715456,1.56549205699969,0.367711980922128,0.699740895449398,1.35698018960847,1.67065537611086,1.85015222824074,1.98654072825122
"Delta_C[6]",0.998417300810722,0.00791413496609432,0.250266922028375,0.511046909976263,0.839979282343762,0.996596484839631,1.15428880824123,1.47961358950653,1000,0.999531641148564,0.998417300810722,0.250266922028375,0.511046909976263,0.839979282343762,0.996596484839631,1.15428880824123,1.47961358950653
"Delta_N[1]",3.56083100025435,0.00586737438039448,0.185542669269658,3.23849013717414,3.43383340635003,3.55456935409951,3.66782515626962,3.96298161936091,1000,0.999133793400911,3.56083100025435,0.185542669269658,3.23849013717414,3.43383340635003,3.55456935409951,3.66782515626962,3.96298161936091
"Delta_N[2]",3.50577573545073,0.00557976136520278,0.168100434665985,3.19297366223142,3.39424393400489,3.49843364640333,3.61644786160331,3.86257079556997,907.624941791069,1.0004866454451,3.50577573545073,0.168100434665985,3.19297366223142,3.39424393400489,3.49843364640333,3.61644786160331,3.86257079556997
"Delta_N[3]",3.51365650324818,0.00545318968123041,0.172444999056156,3.18396376592829,3.39812337237317,3.50988111282057,3.62458794052223,3.86543455689795,1000,1.00021180639657,3.51365650324818,0.172444999056156,3.18396376592829,3.39812337237317,3.50988111282057,3.62458794052223,3.86543455689795
"Delta_N[4]",3.51254977361793,0.00575202113328523,0.181894879306043,3.178114143718,3.39032736828258,3.50696499987249,3.63834051681982,3.88254836579912,1000,1.00030070708948,3.51254977361793,0.181894879306043,3.178114143718,3.39032736828258,3.50696499987249,3.63834051681982,3.88254836579912
"Delta_N[5]",3.20588053699307,0.0165165791692467,0.522300093293112,2.08408175628132,2.89967052720189,3.22692394393197,3.54837891738681,4.16277512650354,1000,0.999249852542087,3.20588053699307,0.522300093293112,2.08408175628132,2.89967052720189,3.22692394393197,3.54837891738681,4.16277512650354
"Delta_N[6]",3.50082403554658,0.00602627800463881,0.18239938274224,3.15157679601007,3.38081621236314,3.49744841831852,3.62280917643466,3.85808033404452,916.111644070948,1.00099030196715,3.50082403554658,0.18239938274224,3.15157679601007,3.38081621236314,3.49744841831852,3.62280917643466,3.85808033404452
"Delta_H",-139.205535916234,0.264346759395969,8.359146274869,-154.867756986169,-144.956610168021,-139.346266721109,-133.824704367727,-121.582558724099,999.944436141476,0.999940797727723,-139.205535916234,8.359146274869,-154.867756986169,-144.956610168021,-139.346266721109,-133.824704367727,-121.582558724099
"omega[1]",0.581816322507558,0.000472237723737433,0.0149334680406365,0.546830104376009,0.573839784723494,0.585636656566681,0.593446878116775,0.599273311816008,1000,0.999746715621099,0.581816322507558,0.0149334680406365,0.546830104376009,0.573839784723494,0.585636656566681,0.593446878116775,0.599273311816008
"omega[2]",0.219916211658359,0.000855486564320748,0.027052860509257,0.167541437593659,0.202642851247249,0.219063796028262,0.237665729073244,0.275425179826165,1000,0.999042047422584,0.219916211658359,0.027052860509257,0.167541437593659,0.202642851247249,0.219063796028262,0.237665729073244,0.275425179826165
"omega[3]",0.315182542025335,0.00170165695843954,0.0538111178494343,0.206000456426388,0.281916974483789,0.313963765891015,0.349565253974808,0.430246066142555,1000,0.999811584490567,0.315182542025335,0.0538111178494343,0.206000456426388,0.281916974483789,0.313963765891015,0.349565253974808,0.430246066142555
"omega[4]",0.236113272446467,0.000907172787309613,0.0286873223922187,0.177371199515615,0.216646816550813,0.236073899149583,0.256330536162373,0.290835654659554,1000,0.999465705916417,0.236113272446467,0.0286873223922187,0.177371199515615,0.216646816550813,0.236073899149583,0.256330536162373,0.290835654659554
"omega[5]",0.238633326417405,0.00101257677693355,0.0301457499493489,0.180697499929315,0.217412765759311,0.238667192578866,0.259367559801288,0.297410267730757,886.331653233794,1.00234261797027,0.238633326417405,0.0301457499493489,0.180697499929315,0.217412765759311,0.238667192578866,0.259367559801288,0.297410267730757
"omega[6]",0.309826493262439,0.00216725374002179,0.0684429150671433,0.176882739101744,0.263024198766713,0.312666517640868,0.357472615248298,0.436541603904137,997.326765858864,0.999333006843331,0.309826493262439,0.0684429150671433,0.176882739101744,0.263024198766713,0.312666517640868,0.357472615248298,0.436541603904137
"omega[7]",0.387395710153436,0.00195660228946685,0.0618731970981532,0.259421512873814,0.346099288986459,0.391939648398442,0.431925316777716,0.500431267743339,1000,1.00015726617938,0.387395710153436,0.0618731970981532,0.259421512873814,0.346099288986459,0.391939648398442,0.431925316777716,0.500431267743339
"omega[8]",0.555620402150711,0.000632785257003685,0.0200104268190666,0.514586213276166,0.542132336506697,0.555558575908647,0.570430381267504,0.592286665457813,1000,0.999018723851577,0.555620402150711,0.0200104268190666,0.514586213276166,0.542132336506697,0.555558575908647,0.570430381267504,0.592286665457813
"omega[9]",0.57726246947327,0.000584732202385565,0.0164864361921543,0.538225578004082,0.567588741409562,0.580192437246206,0.590256257981107,0.598937510764448,794.949514034234,0.999139713431325,0.57726246947327,0.0164864361921543,0.538225578004082,0.567588741409562,0.580192437246206,0.590256257981107,0.598937510764448
"omega[10]",0.243211579818742,0.00096243967111123,0.0287754126199704,0.189200308165163,0.224252837314922,0.243433165462996,0.262553980488285,0.301624262111656,893.914717536817,0.999044925351567,0.243211579818742,0.0287754126199704,0.189200308165163,0.224252837314922,0.243433165462996,0.262553980488285,0.301624262111656
"omega[11]",0.322801280625441,0.00196980998562326,0.0622908611231304,0.19776039524107,0.279564395500543,0.324958560398474,0.367948831898574,0.43081926747322,1000,1.00063507240831,0.322801280625441,0.0622908611231304,0.19776039524107,0.279564395500543,0.324958560398474,0.367948831898574,0.43081926747322
"omega[12]",0.340405487784835,0.00189887985825729,0.058270069233795,0.225544315152961,0.297281028467383,0.345372309007843,0.384550960494425,0.442482940562118,941.664270727478,0.999656839611629,0.340405487784835,0.058270069233795,0.225544315152961,0.297281028467383,0.345372309007843,0.384550960494425,0.442482940562118
"omega[13]",0.232579274611983,0.000896742111729887,0.0280328329398569,0.178647341030977,0.214195030800995,0.232022510276248,0.25128317891909,0.286345852115659,977.234627953925,0.999733297878766,0.232579274611983,0.0280328329398569,0.178647341030977,0.214195030800995,0.232022510276248,0.25128317891909,0.286345852115659
"omega[14]",0.22231002078936,0.000997442382779431,0.027572999872934,0.1658439307538,0.205065833681635,0.221638854156019,0.239673064374898,0.277301317102474,764.174253680343,1.00017282152442,0.22231002078936,0.027572999872934,0.1658439307538,0.205065833681635,0.221638854156019,0.239673064374898,0.277301317102474
"omega[15]",0.324645915982194,0.00195623098607493,0.0618614554539391,0.198072154109926,0.282940370717447,0.326818248621321,0.366029811680634,0.437973300639112,1000,0.99900049132216,0.324645915982194,0.0618614554539391,0.198072154109926,0.282940370717447,0.326818248621321,0.366029811680634,0.437973300639112
"omega[16]",0.300880522334049,0.00228741927534304,0.0640648317008815,0.158612002941528,0.261680146627667,0.308480641539873,0.346964965831159,0.410348744519768,784.418497490211,1.00385779068194,0.300880522334049,0.0640648317008815,0.158612002941528,0.261680146627667,0.308480641539873,0.346964965831159,0.410348744519768
"omega[17]",0.274772762465302,0.00205167387969338,0.0594656452694263,0.149654667748147,0.234828704019158,0.279955181179894,0.318014803959743,0.378188413175407,840.070265235238,0.999106554031921,0.274772762465302,0.0594656452694263,0.149654667748147,0.234828704019158,0.279955181179894,0.318014803959743,0.378188413175407
"fblki",59.2060816341273,0.239511728616785,7.57402588753169,44.5483288715374,53.6615791485998,59.5511824004624,64.2834732670826,73.7500509437071,1000,0.999306521278121,59.2060816341273,7.57402588753169,44.5483288715374,53.6615791485998,59.5511824004624,64.2834732670826,73.7500509437071
"sigma_src[1,1]",0.237999773380744,0.00452617060820545,0.143130082004388,0.0134615728645917,0.127342565948369,0.229300220847996,0.331582448344361,0.532283409873868,1000,0.999628534797483,0.237999773380744,0.143130082004388,0.0134615728645917,0.127342565948369,0.229300220847996,0.331582448344361,0.532283409873868
"sigma_src[1,2]",0.326923363944371,0.00803905969773818,0.203246649087832,0.0228675633163279,0.175834052512675,0.30899188803912,0.43843037555417,0.787584613811065,639.199285476499,0.99900554020463,0.326923363944371,0.203246649087832,0.0228675633163279,0.175834052512675,0.30899188803912,0.43843037555417,0.787584613811065
"sigma_src[1,3]",0.903923985166119,0.0113198374230873,0.35796468999767,0.127933167496744,0.689562325499243,0.920860285681238,1.12167630696164,1.59208664879477,1000,1.00046796044174,0.903923985166119,0.35796468999767,0.127933167496744,0.689562325499243,0.920860285681238,1.12167630696164,1.59208664879477
"sigma_src[2,1]",0.422737854280344,0.00649452352093983,0.205374866437061,0.0301845329500368,0.27221009248863,0.445702408699166,0.568797143539654,0.786800550524852,1000,1.00058524277273,0.422737854280344,0.205374866437061,0.0301845329500368,0.27221009248863,0.445702408699166,0.568797143539654,0.786800550524852
"sigma_src[2,2]",0.587083095712344,0.00896939091314077,0.283637045099423,0.0345144406885875,0.377993937211053,0.601989577675007,0.788343247704194,1.105769103709,1000,0.999277435829464,0.587083095712344,0.283637045099423,0.0345144406885875,0.377993937211053,0.601989577675007,0.788343247704194,1.105769103709
"sigma_src[2,3]",0.511081527480646,0.00872368052439068,0.270513584731818,0.0331467120486397,0.313053123609078,0.5286198564832,0.693977936737455,1.02916466775393,961.565014934182,0.999004226896691,0.511081527480646,0.270513584731818,0.0331467120486397,0.313053123609078,0.5286198564832,0.693977936737455,1.02916466775393
"sigma_src[3,1]",4.85414576588808,0.0983896233573182,3.11135307935228,0.238015516626518,2.458909386534,4.56603681275018,6.77889900926157,11.9004802445083,1000,0.999996639836224,4.85414576588808,3.11135307935228,0.238015516626518,2.458909386534,4.56603681275018,6.77889900926157,11.9004802445083
"sigma_src[3,2]",5.59892993968627,0.129065982450466,3.84038096922189,0.174993548770844,2.50037196984565,5.16398671615971,8.01673326854173,14.4798924266039,885.370473798051,1.00248619038543,5.59892993968627,3.84038096922189,0.174993548770844,2.50037196984565,5.16398671615971,8.01673326854173,14.4798924266039
"sigma_src[3,3]",9.38809439866051,0.179635320973984,5.68056762493205,0.525935115458181,4.84827034243136,9.108234557623,13.0593620934074,22.0693061048846,1000,1.00012849797259,9.38809439866051,5.68056762493205,0.525935115458181,4.84827034243136,9.108234557623,13.0593620934074,22.0693061048846
"sigma_frc[1,1]",0.553582652878423,0.00791326147054806,0.247023662030935,0.0421222894019434,0.400203878744011,0.582052548062548,0.723037759132735,1.0072232416098,974.464628275871,0.999049229360871,0.553582652878423,0.247023662030935,0.0421222894019434,0.400203878744011,0.582052548062548,0.723037759132735,1.0072232416098
"sigma_frc[1,2]",0.987832434205539,0.0258252274855805,0.80685400388798,0.0391729602149599,0.455166330319732,0.811296924349923,1.30671577982191,3.01355133548162,976.116390715894,1.00240728758417,0.987832434205539,0.80685400388798,0.0391729602149599,0.455166330319732,0.811296924349923,1.30671577982191,3.01355133548162
"sigma_frc[1,3]",0.211773011242592,0.00393763339392763,0.124518901155503,0.0129981865186972,0.11129742526007,0.207906891931049,0.300091623632107,0.462935302493631,1000,0.999002758453213,0.211773011242592,0.124518901155503,0.0129981865186972,0.11129742526007,0.207906891931049,0.300091623632107,0.462935302493631
"sigma_frc[1,4]",0.981274555347023,0.0305657178102796,0.966572865984579,0.0719191313123977,0.442277893981836,0.720904826997634,1.19825883451759,3.44291145829373,1000,0.99946216331784,0.981274555347023,0.966572865984579,0.0719191313123977,0.442277893981836,0.720904826997634,1.19825883451759,3.44291145829373
"sigma_frc[1,5]",0.667356228120138,0.0047310080906248,0.149607611950587,0.374917786392079,0.586173613890685,0.673462143265175,0.755830815223484,0.947548279975876,1000,0.999045630674092,0.667356228120138,0.149607611950587,0.374917786392079,0.586173613890685,0.673462143265175,0.755830815223484,0.947548279975876
"sigma_frc[1,6]",0.984081778787228,0.0139115398737668,0.43342795810856,0.10443592914727,0.726741044007913,0.972245200733897,1.22447776607135,1.90530567662363,970.696433652309,1.00030556238764,0.984081778787228,0.43342795810856,0.10443592914727,0.726741044007913,0.972245200733897,1.22447776607135,1.90530567662363
"sigma_frc[1,7]",0.508440882851578,0.00710071404196685,0.202196189921804,0.0496428046926288,0.387764864323757,0.536167934769813,0.645981082076972,0.86675165830388,810.852554064482,0.999238036067713,0.508440882851578,0.202196189921804,0.0496428046926288,0.387764864323757,0.536167934769813,0.645981082076972,0.86675165830388
"sigma_frc[1,8]",0.842830714902212,0.0110345735013322,0.348943852727489,0.114290445311695,0.618625340926423,0.868649152743343,1.0623202456007,1.51986089216684,1000,1.00006897608193,0.842830714902212,0.348943852727489,0.114290445311695,0.618625340926423,0.868649152743343,1.0623202456007,1.51986089216684
"sigma_frc[1,9]",0.409467487459156,0.00595428578879793,0.188291049321737,0.042207664668786,0.273535268695743,0.418424341986315,0.537199567069415,0.772026001662057,1000,0.999160342285598,0.409467487459156,0.188291049321737,0.042207664668786,0.273535268695743,0.418424341986315,0.537199567069415,0.772026001662057
"sigma_frc[1,10]",0.195392544202221,0.00394733581967264,0.123907687072454,0.00908926846746848,0.0923447047467546,0.186967076933671,0.280681033732841,0.462719129148324,985.345073147717,0.998999518238828,0.195392544202221,0.123907687072454,0.00908926846746848,0.0923447047467546,0.186967076933671,0.280681033732841,0.462719129148324
"sigma_frc[1,11]",0.769431233119977,0.00857351317456433,0.262737865295826,0.12514500214816,0.652126681385923,0.817868689938114,0.945643398203069,1.18830011221523,939.134283463583,0.99945305783919,0.769431233119977,0.262737865295826,0.12514500214816,0.652126681385923,0.817868689938114,0.945643398203069,1.18830011221523
"sigma_frc[1,12]",0.737061198436084,0.00869355310211007,0.274914287622902,0.0785122195181076,0.583222881677211,0.776772800375078,0.922818555919008,1.20525854362654,1000,0.999654648010737,0.737061198436084,0.274914287622902,0.0785122195181076,0.583222881677211,0.776772800375078,0.922818555919008,1.20525854362654
"sigma_frc[1,13]",0.196424793039568,0.00412423882036031,0.130419882868246,0.00854684298556483,0.0908603301245674,0.187632825508011,0.280051718361006,0.484503172188424,1000,0.999106326176715,0.196424793039568,0.130419882868246,0.00854684298556483,0.0908603301245674,0.187632825508011,0.280051718361006,0.484503172188424
"sigma_frc[1,14]",1.03917660316948,0.00823433276303845,0.260392465429491,0.458285691736923,0.897715938176444,1.0411596699239,1.18842583592088,1.56475347054065,1000,0.999730089677191,1.03917660316948,0.260392465429491,0.458285691736923,0.897715938176444,1.0411596699239,1.18842583592088,1.56475347054065
"sigma_frc[1,15]",1.26111182598723,0.0139383779941225,0.410009619484053,0.525955985008073,0.993100347335909,1.2201631044089,1.49066078728534,2.20023225204868,865.293848505138,0.999003207041994,1.26111182598723,0.410009619484053,0.525955985008073,0.993100347335909,1.2201631044089,1.49066078728534,2.20023225204868
"sigma_frc[1,16]",0.781978974608443,0.0104325310887429,0.312522648967058,0.0731236282596006,0.616841498877185,0.843238006106009,1.00077376105756,1.2607233328492,897.394944071496,0.999675413695471,0.781978974608443,0.312522648967058,0.0731236282596006,0.616841498877185,0.843238006106009,1.00077376105756,1.2607233328492
"sigma_frc[1,17]",0.72292678519322,0.00930154313372183,0.287358619533927,0.0686852090603522,0.564710072454462,0.775877740886285,0.922968480419131,1.18094781102785,954.417620291998,0.99911267214794,0.72292678519322,0.287358619533927,0.0686852090603522,0.564710072454462,0.775877740886285,0.922968480419131,1.18094781102785
"sigma_frc[2,1]",0.57924420146422,0.00800382313117805,0.252861141575321,0.0690180806795212,0.405982300302825,0.603580238399827,0.759175959260416,1.03763502110902,998.088892721069,0.999411106855695,0.57924420146422,0.252861141575321,0.0690180806795212,0.405982300302825,0.603580238399827,0.759175959260416,1.03763502110902
"sigma_frc[2,2]",2.54327872502973,0.0491659885719815,1.46534439884498,0.918050352959367,1.60546053922039,2.16860036416797,3.09589591416846,6.01838248332179,888.27996232906,0.999097590646675,2.54327872502973,1.46534439884498,0.918050352959367,1.60546053922039,2.16860036416797,3.09589591416846,6.01838248332179
"sigma_frc[2,3]",0.358574670141484,0.00620287315602739,0.179118992083334,0.0305067709176637,0.21844798588513,0.370214758264795,0.498198232698374,0.667315365410236,833.868316921513,0.999728521194955,0.358574670141484,0.179118992083334,0.0305067709176637,0.21844798588513,0.370214758264795,0.498198232698374,0.667315365410236
"sigma_frc[2,4]",3.1756857319267,0.0810758120952557,2.50288791979169,1.11921516654474,1.82268263894284,2.56255245315604,3.63788410029326,8.92535063229474,953.015994365318,0.999340964215158,3.1756857319267,2.50288791979169,1.11921516654474,1.82268263894284,2.56255245315604,3.63788410029326,8.92535063229474
"sigma_frc[2,5]",1.82974941580489,0.00897178584211725,0.283712779403423,1.32242759926669,1.6315349464355,1.8135471814233,1.99993365398538,2.44283904265881,1000,0.999033927577174,1.82974941580489,0.283712779403423,1.32242759926669,1.6315349464355,1.8135471814233,1.99993365398538,2.44283904265881
"sigma_frc[2,6]",0.365498201027009,0.00776106528909932,0.24542643382827,0.0208090016358661,0.18164080138398,0.336655344747333,0.514470439190274,0.943384228313021,1000,1.00049766935273,0.365498201027009,0.24542643382827,0.0208090016358661,0.18164080138398,0.336655344747333,0.514470439190274,0.943384228313021
"sigma_frc[2,7]",0.81047017610504,0.00780383040901096,0.215557994958255,0.344391682049101,0.689172081793421,0.811898540356894,0.938386079649145,1.22909814503553,762.979070582142,0.999009293689441,0.81047017610504,0.215557994958255,0.344391682049101,0.689172081793421,0.811898540356894,0.938386079649145,1.22909814503553
"sigma_frc[2,8]",0.29950735661907,0.00617052804980721,0.18548372844114,0.0108874304775724,0.148552744901288,0.287477421746307,0.430901428356715,0.683302646289975,903.580755173739,0.999309883276611,0.29950735661907,0.18548372844114,0.0108874304775724,0.148552744901288,0.287477421746307,0.430901428356715,0.683302646289975
"sigma_frc[2,9]",0.281130816769824,0.00584601805578304,0.184867322987437,0.0113935271958736,0.131667343194044,0.267994420302324,0.400158330706111,0.67163520098007,1000,1.00015269740253,0.281130816769824,0.184867322987437,0.0113935271958736,0.131667343194044,0.267994420302324,0.400158330706111,0.67163520098007
"sigma_frc[2,10]",0.450923668990002,0.00836016137484286,0.237137325141092,0.0288938549243342,0.284647691311464,0.452438212819633,0.604496945941802,0.929372838760288,804.582370483262,0.999043657324899,0.450923668990002,0.237137325141092,0.0288938549243342,0.284647691311464,0.452438212819633,0.604496945941802,0.929372838760288
"sigma_frc[2,11]",1.03937582199464,0.00688996908145409,0.217879953055331,0.582985092692791,0.906526387073637,1.03506910023247,1.17174514635644,1.45421489251211,1000,0.999513551131326,1.03937582199464,0.217879953055331,0.582985092692791,0.906526387073637,1.03506910023247,1.17174514635644,1.45421489251211
"sigma_frc[2,12]",0.401761734687735,0.00683003280979278,0.208704844316271,0.0263432002973769,0.246692111836273,0.409746521194108,0.55533233261347,0.789575923512849,933.726059158451,0.999905224480506,0.401761734687735,0.208704844316271,0.0263432002973769,0.246692111836273,0.409746521194108,0.55533233261347,0.789575923512849
"sigma_frc[2,13]",0.596662257385313,0.00906985701371724,0.286814062153995,0.0593756329847844,0.401290670058993,0.607107460768245,0.783571179893334,1.14683723015075,1000,0.999020284232492,0.596662257385313,0.286814062153995,0.0593756329847844,0.401290670058993,0.607107460768245,0.783571179893334,1.14683723015075
"sigma_frc[2,14]",0.586883297526191,0.00816856769565162,0.25305691943379,0.0764608760141805,0.422687350752492,0.608452344121411,0.768445055787727,1.02627420477545,959.720140011089,0.999000137832793,0.586883297526191,0.25305691943379,0.0764608760141805,0.422687350752492,0.608452344121411,0.768445055787727,1.02627420477545
"sigma_frc[2,15]",0.234537881990234,0.00547946464808893,0.17327588646334,0.0104699723111629,0.099162468147967,0.20419299890681,0.338566588286403,0.643619323591459,1000,0.999008888982868,0.234537881990234,0.17327588646334,0.0104699723111629,0.099162468147967,0.20419299890681,0.338566588286403,0.643619323591459
"sigma_frc[2,16]",0.449881535878067,0.00665639548757967,0.200556454525599,0.0400692985873249,0.313931775644768,0.473518718745368,0.593201435788786,0.805956362532685,907.810187114326,0.99904488780032,0.449881535878067,0.200556454525599,0.0400692985873249,0.313931775644768,0.473518718745368,0.593201435788786,0.805956362532685
"sigma_frc[2,17]",0.702911848891562,0.00738395344931891,0.233501110365044,0.137360343339878,0.574917928797862,0.742825410364825,0.863168589776778,1.08518928387253,1000,0.999331480602646,0.702911848891562,0.233501110365044,0.137360343339878,0.574917928797862,0.742825410364825,0.863168589776778,1.08518928387253
"sigma_frcH",3.55454812165018,0.0690891063778152,2.17501854835732,0.207575532097083,1.69922584311381,3.4792967892367,5.16107860420284,7.90621037391006,991.075588554013,1.00370628880559,3.55454812165018,2.17501854835732,0.207575532097083,1.69922584311381,3.4792967892367,5.16107860420284,7.90621037391006
"sigma_omega[1]",10.4910432550571,0.184731954511186,5.77170089565021,0.634029251192589,5.8574639307715,10.8430673549076,14.7050450581022,21.5747443667244,976.165788816504,0.999246237401398,10.4910432550571,5.77170089565021,0.634029251192589,5.8574639307715,10.8430673549076,14.7050450581022,21.5747443667244
"sigma_omega[2]",18.3962365924405,0.549011313022766,16.9910467255993,1.12568244460004,8.66072904835477,14.6773885813538,23.1178140077232,60.6018226378338,957.806281756152,0.999011728176777,18.3962365924405,16.9910467255993,1.12568244460004,8.66072904835477,14.6773885813538,23.1178140077232,60.6018226378338
"sigma_omega[3]",19.5382322980663,0.107086061732935,3.12873654058008,13.6518479077772,17.510009186641,19.5758034596163,21.5107524134699,25.8280105302974,853.634766907303,1.00101393880923,19.5382322980663,3.12873654058008,13.6518479077772,17.510009186641,19.5758034596163,21.5107524134699,25.8280105302974
"sigma_omega[4]",19.5289943575984,0.599155421201269,18.7507173093618,2.12151930134498,9.10532883041448,14.4205545708838,23.6576938990507,62.7476657230406,979.39252777598,1.00098589372358,19.5289943575984,18.7507173093618,2.12151930134498,9.10532883041448,14.4205545708838,23.6576938990507,62.7476657230406
"sigma_omega[5]",20.8897805607897,0.106854980659496,3.37905118217248,14.9103058088265,18.6079657497015,20.6115215639239,22.9956876419118,28.1251648203528,1000,0.999360932300866,20.8897805607897,3.37905118217248,14.9103058088265,18.6079657497015,20.6115215639239,22.9956876419118,28.1251648203528
"sigma_omega[6]",50.1473016843769,0.519030245350563,15.5855488090938,28.9579567300118,39.4185641820007,47.2346644917696,57.0387252377492,87.5013832996705,901.693350140224,0.99899951877958,50.1473016843769,15.5855488090938,28.9579567300118,39.4185641820007,47.2346644917696,57.0387252377492,87.5013832996705
"sigma_omega[7]",17.1459085111848,0.125155990017953,3.95777991270029,9.14728580751039,14.8696555024918,17.1374416646703,19.5096057671259,24.8397824263801,1000,0.999357827570312,17.1459085111848,3.95777991270029,9.14728580751039,14.8696555024918,17.1374416646703,19.5096057671259,24.8397824263801
